101,141_2_55_3,36,I-15 NB Washington/D-St On-Ramp between Washington Avenue and I-15 NB,microwave radar,36181763,-115142799,580,1353,1842,4633
102,142_1_55_1,37,I-15 SB between I-15 SB Washington Off-Ramp and I-15 SB Washington On-Ramp,microwave radar,36182632,-115145798,580,1353,1842,4633
103,142_1_55_2,37,I-15 SB between I-15 SB Washington Off-Ramp and I-15 SB Washington On-Ramp,microwave radar,36182632,-115145798,580,1353,1842,4633
104,142_1_55_3,37,I-15 SB between I-15 SB Washington Off-Ramp and I-15 SB Washington On-Ramp,microwave radar,36182632,-115145798,580,1353,1842,4633
105,142_1_55_4,37,I-15 SB between I-15 SB Washington Off-Ramp and I-15 SB Washington On-Ramp,microwave radar,36182632,-115145798,580,1353,1842,4633
106,142_1_55_5,37,I-15 SB between I-15 SB Washington Off-Ramp and I-15 SB Washington On-Ramp,microwave radar,36182632,-115145798,580,1353,1842,4633
107,142_2_54_1,38,I-15 SB between I-15 SB Washington Off-Ramp and I-15 SB Washington On-Ramp,microwave radar,36179825,-115148926,580,1353,1842,4633
108,142_2_54_2,38,I-15 SB between I-15 SB Washington Off-Ramp and I-15 SB Washington On-Ramp,microwave radar,36179825,-115148926,580,1353,1842,4633
109,142_2_54_3,38,I-15 SB between I-15 SB Washington Off-Ramp and I-15 SB Washington On-Ramp,microwave radar,36179825,-115148926,580,1353,1842,4633
110,143_2_55_1,39,I-15 SB Washington Off-Ramp between I-15 SB and Washington Avenue,microwave radar,36182819,-115145866,580,1353,1842,4633
111,144_1_54_1,40,I-15 SB Washington On-Ramp between D Street and I-15 SB,microwave radar,36180584,-115147949,580,1353,1842,4633
112,144_1_54_2,40,I-15 SB Washington On-Ramp between D Street and I-15 SB,microwave radar,36180584,-115147949,580,1353,1842,4633
113,146_2_238_1,41,I-15 NB between I-15 NB Washington/D-St On-Ramp and I-15 NB  Lake Mead EB Off-Ramp,inductive loop,36188938,-115140594,580,1353,1842,4633
114,146_2_238_2,41,I-15 NB between I-15 NB Washington/D-St On-Ramp and I-15 NB  Lake Mead EB Off-Ramp,inductive loop,36188938,-115140594,580,1353,1842,4633
115,146_2_238_3,41,I-15 NB between I-15 NB Washington/D-St On-Ramp and I-15 NB  Lake Mead EB Off-Ramp,inductive loop,36188938,-115140594,580,1353,1842,4633
116,146_2_238_4,41,I-15 NB between I-15 NB Washington/D-St On-Ramp and I-15 NB  Lake Mead EB Off-Ramp,inductive loop,36188938,-115140594,580,1353,1842,4633
117,146_2_238_5,41,I-15 NB between I-15 NB Washington/D-St On-Ramp and I-15 NB  Lake Mead EB Off-Ramp,inductive loop,36188938,-115140594,580,1353,1842,4633
118,147_2_56_1,42,I-15 SB between I-15 SB Lake Mead EB On-Ramp and I-15 SB Washington Off-Ramp,inductive loop,36188320,-115143387,580,1353,1842,4633
119,147_2_56_2,42,I-15 SB between I-15 SB Lake Mead EB On-Ramp and I-15 SB Washington Off-Ramp,inductive loop,36188320,-115143387,580,1353,1842,4633
120,147_2_56_3,42,I-15 SB between I-15 SB Lake Mead EB On-Ramp and I-15 SB Washington Off-Ramp,inductive loop,36188320,-115143387,580,1353,1842,4633
121,147_2_56_4,42,I-15 SB between I-15 SB Lake Mead EB On-Ramp and I-15 SB Washington Off-Ramp,inductive loop,36188320,-115143387,580,1353,1842,4633
122,147_2_56_5,42,I-15 SB between I-15 SB Lake Mead EB On-Ramp and I-15 SB Washington Off-Ramp,inductive loop,36188320,-115143387,580,1353,1842,4633
123,148_2_58_1,43,I-15 NB between I-15 NB  Lake Mead EB Off-Ramp and I-15 NB Lake Mead WB Off-Ramp,microwave radar,36194534,-115138039,1111,1552,1890,2324
124,148_2_58_2,43,I-15 NB between I-15 NB  Lake Mead EB Off-Ramp and I-15 NB Lake Mead WB Off-Ramp,microwave radar,36194534,-115138039,1111,1552,1890,2324
125,148_2_58_3,43,I-15 NB between I-15 NB  Lake Mead EB Off-Ramp and I-15 NB Lake Mead WB Off-Ramp,microwave radar,36194534,-115138039,1111,1552,1890,2324
126,148_2_58_4,43,I-15 NB between I-15 NB  Lake Mead EB Off-Ramp and I-15 NB Lake Mead WB Off-Ramp,microwave radar,36194534,-115138039,1111,1552,1890,2324
127,149_2_240_1,44,I-15 NB between I-15 SB  Lake Mead Off-Ramp and I-15 NB  Lake Mead On-Ramp,inductive loop,36198105,-115136398,580,1353,1842,4633
128,149_2_240_2,44,I-15 NB between I-15 SB  Lake Mead Off-Ramp and I-15 NB  Lake Mead On-Ramp,inductive loop,36198105,-115136398,580,1353,1842,4633
129,149_2_240_3,44,I-15 NB between I-15 SB  Lake Mead Off-Ramp and I-15 NB  Lake Mead On-Ramp,inductive loop,36198105,-115136398,580,1353,1842,4633
130,149_2_240_4,44,I-15 NB between I-15 SB  Lake Mead Off-Ramp and I-15 NB  Lake Mead On-Ramp,inductive loop,36198105,-115136398,580,1353,1842,4633
133,150_2_58_1,47,I-15 NB Lake Mead WB Off-Ramp between I-15 NB and Lake Mead Boulevard,microwave radar,36194435,-115137451,1111,1552,1890,2324
134,150_2_58_2,47,I-15 NB Lake Mead WB Off-Ramp between I-15 NB and Lake Mead Boulevard,microwave radar,36194435,-115137451,1111,1552,1890,2324
135,150_2_58_3,47,I-15 NB Lake Mead WB Off-Ramp between I-15 NB and Lake Mead Boulevard,microwave radar,36194435,-115137451,1111,1552,1890,2324
136,154_2_240_1,48,I-15 NB  Lake Mead EB On-Ramp between Lake Mead Boulevard and I-15 NB,microwave radar,36197895,-115135925,580,1353,1842,4633
