1	1	0.0
1	2	0.9705750089759563
1	3	1.8533328187969054
1	4	2.7992592169155075
1	5	4.556011508238157
1	6	12.859853501667294
1	7	13.945848245353286
1	8	15.031122121594208
1	9	15.4269670669314
1	10	16.004131488266616
1	11	16.66370622067272
1	12	17.223647909271047
1	13	17.750858541385018
1	14	18.645550322788694
1	15	21.71005593179863
1	16	22.13995463779995
1	17	22.551854494009103
1	18	23.110829130168508
1	19	23.68321225031474
1	20	25.378531942418363
1	21	25.403694101854857
1	22	26.06915729051416
1	23	26.463104579536054
1	24	26.78161092113492
1	25	27.1537304549007
1	26	27.73763589336082
2	1	0.9705750089759563
2	2	0.0
2	3	0.8832153774323525
2	4	1.8290994404828473
2	5	3.5854656118747648
2	6	11.921256215119726
2	7	13.013144885420598
2	8	14.103598663446576
2	9	14.501169957229056
2	10	15.080864056129027
2	11	15.743196785386736
2	12	16.30530300444837
2	13	16.834445580697917
2	14	17.732253593090135
2	15	20.805782322725424
2	16	21.236832611619555
2	17	21.649735735573984
2	18	22.210007991245785
2	19	22.783699489349576
2	20	24.48256698437705
2	21	24.50773755145324
2	22	25.174496388127988
2	23	25.569178823423638
2	24	25.888005362703478
2	25	26.25918331459921
2	26	26.83978231889491
2	27	26.83978231889491
2	28	26.83978231889491
3	1	1.8533328187969054
3	2	0.8832153774323525
3	3	0.0
3	4	0.9459428485837719
3	5	2.702999181408221
3	6	11.06165414507499
3	7	12.158404080687522
3	8	13.253096840982511
3	9	13.65207220710106
3	10	14.23382712531016
3	11	14.898400825492457
3	12	15.46225611516516
3	13	15.99295451236048
3	14	16.893265720884653
3	15	19.97397470290246
3	16	20.405939166134196
3	17	20.819632003750723
3	18	21.38092252141445
3	19	21.955641838786683
3	20	23.657283921750672
3	21	23.682457220813937
3	22	24.350227107397764
3	23	24.745481904107052
3	24	25.064533169759155
3	25	25.434830018508528
3	26	26.012468986644645
4	1	2.7992592169155075
4	2	1.8290994404828473
4	3	0.9459428485837719
4	4	0.0
4	5	1.7577732147934406
4	6	10.149574719326669
4	7	11.252239384385813
4	8	12.351941787038289
4	9	12.752547578434202
4	10	13.336688365001796
4	11	14.00383273519303
4	12	14.569670426196222
4	13	15.102117967933456
4	14	16.005222597790176
4	15	19.093781381314304
4	16	19.526736098136755
4	17	19.94127406632404
4	18	20.503648710976908
4	19	21.079462565892175
4	20	22.784035937949483
4	21	22.809206851093357
4	22	23.47803975575692
4	23	23.873894080289876
4	24	24.193147152006574
4	25	24.562319228821295
4	26	25.13632235425934
5	1	4.556011508238157
5	2	3.5854656118747648
5	3	2.702999181408221
5	4	1.7577732147934406
5	5	0.0
5	6	8.504897564775325
5	7	9.620743810784726
5	8	10.730995105525452
5	9	11.134918172436292
5	10	11.723917334401891
5	11	12.396217331080068
5	12	12.965936194649924
5	13	13.501758121206558
5	14	14.410191521701355
5	15	17.513203452403395
5	16	17.94796571059322
5	17	18.36400112535446
5	18	18.9282767740442
5	19	19.506019278771795
5	20	21.215684990875342
5	21	21.240826913704247
5	22	21.911496176508056
5	23	22.30837874985221
5	24	22.627822010873636
5	25	22.99412019412395
5	26	23.559370297194224
6	1	12.859853501667294
6	2	11.921256215119726
6	3	11.06165414507499
6	4	10.149574719326669
6	5	8.504897564775325
6	6	0.0
6	7	1.1283161787053373
